date,temperature_2m_max,temperature_2m_min,sunshine_duration,precipitation_hours,wind_speed_10m_max
2024-03-24 00:00:00+00:00,22.936499,14.5365,14337.228,3.0,38.08861
2024-03-25 00:00:00+00:00,24.686499,12.7865,31222.582,6.0,29.888672
2024-03-26 00:00:00+00:00,21.0865,8.5865,40588.96,0.0,18.391735
2024-03-27 00:00:00+00:00,18.936499,8.3365,21473.496,3.0,13.708391
2024-03-28 00:00:00+00:00,24.036499,8.686501,39679.008,0.0,17.114204
2024-03-29 00:00:00+00:00,,,,0.0,
2024-03-30 00:00:00+00:00,,,,0.0,
