date,temperature_2m_max,temperature_2m_min,sunshine_duration,precipitation_hours,wind_speed_10m_max
2016-03-05 00:00:00+00:00,5.4325,-0.5675,35859.055,5.0,17.106628
2016-03-06 00:00:00+00:00,10.132501,-3.2175,36746.35,0.0,21.96295
2016-03-07 00:00:00+00:00,14.4825,6.9325,35988.883,3.0,25.38702
2016-03-08 00:00:00+00:00,19.7325,12.882501,23622.771,2.0,29.47826
2016-03-09 00:00:00+00:00,17.582499,14.1825,6556.131,11.0,25.772078
2016-03-10 00:00:00+00:00,14.1825,4.8325,0.0,4.0,14.48972
2016-03-11 00:00:00+00:00,9.9325,1.9325,36000.0,0.0,11.043261
2016-03-12 00:00:00+00:00,13.1825,1.3825,30383.08,1.0,12.0694
2016-03-13 00:00:00+00:00,8.0325,6.5325,0.0,18.0,19.694992
2016-03-14 00:00:00+00:00,10.8325,5.4325,11418.702,7.0,12.979984
2016-03-15 00:00:00+00:00,15.1825,3.7825,35869.555,1.0,19.416653
2016-03-16 00:00:00+00:00,13.632501,7.8824997,36000.0,9.0,41.910244
2016-03-17 00:00:00+00:00,12.0825,5.5325,39828.58,0.0,27.558228
2016-03-18 00:00:00+00:00,9.8325,0.73249996,40192.17,0.0,20.969805
2016-03-19 00:00:00+00:00,5.9824996,0.4325,36861.92,1.0,16.800856
2016-03-20 00:00:00+00:00,5.3325,-0.11750001,39440.723,0.0,17.81909
2016-03-21 00:00:00+00:00,7.9824996,-1.0174999,40450.098,0.0,15.876775
2016-03-22 00:00:00+00:00,17.2825,5.1324997,31508.22,3.0,27.212759
2016-03-23 00:00:00+00:00,14.9325,2.7325,22916.613,5.0,23.023117
2016-03-24 00:00:00+00:00,9.4825,1.6325,385.92453,23.0,32.058193
2016-03-25 00:00:00+00:00,6.3824997,-1.8675,38894.094,1.0,26.250393
2016-03-26 00:00:00+00:00,10.7825,0.0325,37956.188,0.0,14.205182
2016-03-27 00:00:00+00:00,15.8325,4.7324996,27619.785,5.0,20.808498
2016-03-28 00:00:00+00:00,9.4325,4.4824996,35309.75,4.0,25.140787
2016-03-29 00:00:00+00:00,12.5825,-0.51750004,42061.08,0.0,11.631956
2016-03-30 00:00:00+00:00,15.6825,5.2825,24498.314,2.0,28.054604
2016-03-31 00:00:00+00:00,15.9325,13.2325,18982.174,19.0,32.571545
2016-04-01 00:00:00+00:00,12.882501,4.1825,23329.4,12.0,26.079508
2016-04-02 00:00:00+00:00,6.5325,-0.1675,37272.84,7.0,42.785507
2016-04-03 00:00:00+00:00,18.2325,-3.1675,42679.15,0.0,38.440853
2016-04-04 00:00:00+00:00,17.7325,0.3325,8356.818,4.0,32.26572
2016-04-05 00:00:00+00:00,7.5825,-2.7675,41067.32,0.0,18.455048
2016-04-06 00:00:00+00:00,10.4325,4.3824997,0.0,22.0,28.137634
2016-04-07 00:00:00+00:00,8.4325,2.0825,33251.82,21.0,21.868332
2016-04-08 00:00:00+00:00,6.5825,-0.4175,32188.422,10.0,24.248611
2016-04-09 00:00:00+00:00,2.8825,-3.9675,42535.867,4.0,32.32992
2016-04-10 00:00:00+00:00,9.9325,-1.1675,21526.95,13.0,29.179993
2016-04-11 00:00:00+00:00,9.882501,6.2324996,39600.0,3.0,21.575987
2016-04-12 00:00:00+00:00,7.7825,-0.2175,43984.094,0.0,14.154915
2016-04-13 00:00:00+00:00,11.5825,0.2325,43200.0,0.0,14.345898
2016-04-14 00:00:00+00:00,13.5825,3.1325,44148.586,0.0,15.9134655
2016-04-15 00:00:00+00:00,16.9825,4.7825,44387.758,0.0,18.388212
2016-04-16 00:00:00+00:00,20.5325,8.0825,44533.895,0.0,14.77755
2016-04-17 00:00:00+00:00,22.6325,10.382501,44733.773,0.0,15.459054
2016-04-18 00:00:00+00:00,24.9825,9.8325,44724.312,0.0,12.181624
2016-04-19 00:00:00+00:00,19.1325,7.7825,21765.693,0.0,20.771093
2016-04-20 00:00:00+00:00,20.6325,9.7825,34447.344,2.0,19.191748
2016-04-21 00:00:00+00:00,19.1325,12.9325,27872.002,17.0,16.854767
2016-04-22 00:00:00+00:00,16.2325,6.5825,36043.594,0.0,25.364037
2016-04-23 00:00:00+00:00,13.8325,4.2324996,44497.63,0.0,18.089775
2016-04-24 00:00:00+00:00,22.932499,6.7324996,43345.69,0.0,14.917212
2016-04-25 00:00:00+00:00,25.332499,14.9825,39654.773,0.0,25.772078
2016-04-26 00:00:00+00:00,20.0325,6.9325,30006.955,4.0,27.276978
2016-04-27 00:00:00+00:00,10.5825,5.3824997,18025.783,4.0,25.925
2016-04-28 00:00:00+00:00,9.2825,6.2825,2069.2239,21.0,25.582806
2016-04-29 00:00:00+00:00,9.5325,5.7324996,39884.24,4.0,16.676977
2016-04-30 00:00:00+00:00,8.2325,5.3325,3600.0,11.0,24.248613
2016-05-01 00:00:00+00:00,10.5325,6.8824997,14888.639,5.0,23.199759
2016-05-02 00:00:00+00:00,12.4325,6.2324996,39242.867,6.0,20.188908
2016-05-03 00:00:00+00:00,18.182499,3.8325,44325.754,0.0,14.494192
2016-05-04 00:00:00+00:00,15.882501,6.9824996,31196.418,7.0,26.478973
