date,tavg_ms,tmin_ms,tmax_ms,prcp_ms,snow_ms,wdir_ms,wspd_ms,wpgt_ms,pres_ms,tsun_ms
2024-02-18,0.8,-3.3,4.4,0.0,,244.0,11.9,,1011.6,
2024-02-19,2.2,-0.6,4.4,0.0,,310.0,9.8,,1021.1,
2024-02-20,0.1,-3.3,3.9,0.0,,52.0,8.7,,1031.7,
2024-02-21,2.1,-0.6,6.1,0.0,,91.0,9.0,,1029.8,
2024-02-22,4.4,1.7,7.0,1.6,,159.0,7.9,,1015.0,
2024-02-23,7.1,5.6,8.3,4.3,,354.0,6.1,,999.4,
2024-02-24,4.0,-2.2,6.7,0.0,,327.0,11.6,,1006.2,
2024-02-25,-0.2,-5.0,4.0,0.0,,271.0,7.7,,1019.7,
2024-02-26,6.7,2.0,12.2,1.0,,218.0,7.7,,1017.3,
2024-02-27,9.0,5.0,12.8,5.3,,100.0,8.5,,1015.2,
2024-02-28,12.5,7.0,16.1,11.1,,175.0,14.5,,1005.2,
2024-02-29,2.2,-1.7,5.0,0.0,,294.0,16.5,,1024.1,
2024-03-01,3.3,-1.1,8.3,0.0,,216.0,7.9,,1035.3,
2024-03-02,8.6,6.0,12.8,20.5,,66.0,7.7,,1025.5,
2024-03-03,13.6,8.9,19.4,0.0,,326.0,7.8,,1021.8,
2024-03-04,11.1,7.8,16.5,0.0,,85.0,10.2,,1027.7,
2024-03-05,6.9,6.0,8.9,13.4,,53.0,13.9,,1020.9,
2024-03-06,9.3,5.7,12.0,33.1,,65.0,9.5,,1015.2,
2024-03-07,9.7,5.5,12.2,6.8,,8.0,16.9,,1012.6,
2024-03-08,6.4,0.8,13.3,0.0,,67.0,12.6,,1025.2,
2024-03-09,5.8,3.6,8.3,17.0,,112.0,19.0,,1017.1,
2024-03-11,4.8,1.0,11.1,0.0,,294.0,29.1,,1004.6,
2024-03-12,11.5,2.9,19.0,0.0,,273.0,13.3,,1010.0,
2024-03-13,10.5,1.8,16.1,0.0,,87.0,7.5,,1013.1,
2024-03-14,13.6,7.8,23.0,0.0,,30.0,6.0,,1015.7,
2024-03-15,14.6,8.8,21.7,2.1,,271.0,16.7,,1007.5,
2024-03-16,11.4,6.3,16.1,0.0,,324.0,7.3,,1009.2,
2024-03-17,12.9,9.1,16.7,0.2,,265.0,12.1,,1002.4,
2024-03-18,7.3,4.0,9.4,0.0,,301.0,12.1,,1006.2,
2024-03-19,4.7,2.0,8.9,0.2,,284.0,14.2,,1007.3,
2024-03-20,7.3,2.2,13.3,4.0,,259.0,12.2,,1005.1,
2024-03-21,1.5,-1.6,6.0,0.0,,295.0,17.5,,1019.0,
2024-03-22,0.6,-4.3,5.7,0.0,,234.0,11.7,,1028.0,
2024-03-23,7.6,2.7,13.1,70.3,,121.0,26.0,,1010.8,
